object_id,full_id,osm_id,osm_type,amenity,name,operator,lon,lat
1088,n4192280913,4192280913,node,nightclub,Agora Salsa,,-0.3909851,39.4679755
1089,n4663041889,4663041889,node,nightclub,Loco Club,,-0.3870538,39.4712044
1090,n4663041890,4663041890,node,nightclub,16 Toneladas Rock Club,,-0.387557,39.4812648
1091,n4892909531,4892909531,node,nightclub,Randstad,,-0.3678992,39.4723693
1092,n4897349827,4897349827,node,nightclub,Starlight,,-0.387047,39.4655678
1093,n6365165986,6365165986,node,nightclub,Akuarela,,-0.32521,39.472946
1094,n6433871449,6433871449,node,nightclub,Imágenes Club,,-0.3919137,39.456277
1095,n7222039902,7222039902,node,nightclub, ,,-0.3889079,39.4584342
1096,n7232573404,7232573404,node,nightclub, ,,-0.3854824,39.4480364
1097,n7297753857,7297753857,node,nightclub, ,,-0.3355323,39.4604301
1098,n7390783694,7390783694,node,nightclub, ,,-0.3902928,39.4728345
1099,n84977648,84977648,node,police, , ,-0.3637945,39.4735801
1100,n107381657,107381657,node,police,Policía Nacional, ,-0.4106338,39.4603512
1101,n123789779,123789779,node,police,Comisaría de Policía Nacional del distrito de Abastos, ,-0.388247,39.4682775
1102,n365519631,365519631,node,police,Oficina del NIF, ,-0.3832932,39.4708294
1103,n567442974,567442974,node,police, , ,-0.372961,39.490063
1104,n1341008634,1341008634,node,police,Policía Nacional. Brigada Provincial de Seguridad Ciudadana, ,-0.3677367,39.4564876
1105,n2821229964,2821229964,node,police, , ,-0.3976672,39.4680685
1106,n2821229972,2821229972,node,police, , ,-0.3998578,39.4674035
1107,n3586041405,3586041405,node,police,Comisaria Policía Local, ,-0.3685161,39.45041
1108,n3889637601,3889637601,node,police, , ,-0.3785415,39.4874789
1109,n3889666653,3889666653,node,police,Comisaría de Distrito Valencia Marítimo, ,-0.3271186,39.4661335
1110,n4581020599,4581020599,node,police,Comisaría Policía Nacional,Policía Nacional,-0.4125713,39.47149
1111,n4816443922,4816443922,node,police,Dirección General de la Policía Abastos, ,-0.3854992,39.4705629
1112,n5353234922,5353234922,node,police,Jefatura Superior de Policía Nacional de la Comunidad Valenciana, ,-0.3839163,39.4693295
1113,n5825495313,5825495313,node,police,Policia Local, ,-0.3304867,39.4693619
1114,n5837285741,5837285741,node,police, , ,-0.3259938,39.4731469
1115,n6698784736,6698784736,node,police,Oficina expedición DNI y Pasaporte,Policía Nacional,-0.4121727,39.4714687
1116,n6845676750,6845676750,node,police, , ,-0.3676925,39.4564972
1117,n6979656616,6979656616,node,police, , ,-0.3581712,39.4935679
1118,n6979656618,6979656618,node,police, , ,-0.3583942,39.4929899
1119,n6979656635,6979656635,node,police, , ,-0.3583419,39.4930947
1120,n7006953101,7006953101,node,police, , ,-0.3883489,39.4622894
1121,n7006953102,7006953102,node,police, , ,-0.3880306,39.462546
1122,n7006953197,7006953197,node,police, , ,-0.3887395,39.4625806
1123,n7312581565,7312581565,node,police, , ,-0.3288238,39.4633075
1124,n197384453,197384453,node,pub,NEPO,,-0.3824244,39.474516
1125,n197384458,197384458,node,pub,Cubanito Lounge,,-0.3832023,39.4753579
1126,n197384471,197384471,node,pub,Social Club,,-0.3829965,39.4758544
1127,n525664289,525664289,node,pub,Barrilito,,-0.3893134,39.4458878
1128,n525664345,525664345,node,pub, ,,-0.3881601,39.4460559
1129,n525664363,525664363,node,pub, ,,-0.3883678,39.4431391
1130,n525664366,525664366,node,pub, ,,-0.3904429,39.443857
1131,n825235805,825235805,node,pub,La Maruja,,-0.3761952,39.4786989
1132,n1189715536,1189715536,node,pub,Sanjurjo,,-0.3937612,39.4543644
1133,n1189717939,1189717939,node,pub,Plaza,,-0.3999157,39.4595861
1134,n1189717993,1189717993,node,pub,El Cantó,,-0.3941814,39.454526
1135,n1563717338,1563717338,node,pub,Toni Montana Pub,,-0.4034217,39.4809139
1136,n1694490147,1694490147,node,pub,Entre Rubias,,-0.3919696,39.4580752
1137,n1702519304,1702519304,node,pub,Bulebú,,-0.3527679,39.4764536
1138,n1708786773,1708786773,node,pub,Bar cerveceria Pan & Moja,,-0.3476218,39.4616256
1139,n1708786780,1708786780,node,pub,Cervecería El Castillo de la Mota,,-0.3472567,39.4613797
1140,n1804164920,1804164920,node,pub,Max Max,,-0.3504576,39.477604
1141,n2288358261,2288358261,node,pub,La Malvaloca,,-0.3753913,39.4616816
1142,n2288358262,2288358262,node,pub,Comic Café,,-0.3751712,39.4617859
1143,n2288358268,2288358268,node,pub,Los Pitufos,,-0.3767214,39.4610168
1144,n2288371287,2288371287,node,pub,La Flaca,,-0.3764114,39.4612569
1145,n2288371300,2288371300,node,pub,Café Tocado,,-0.3739282,39.4619667
1146,n2508406566,2508406566,node,pub,Garden Zone,,-0.3461404,39.4730031
1147,n2508922303,2508922303,node,pub,Murray Club,,-0.3446387,39.4736035
1148,n2508922315,2508922315,node,pub,Sportime,,-0.3449975,39.4725519
1149,n2511882281,2511882281,node,pub,London,,-0.3798074,39.4747112
1150,n2879759369,2879759369,node,pub,Pasos,,-0.3892442,39.4703793
1151,n2932122679,2932122679,node,pub,Majura Limon,,-0.3893509,39.470513
1152,n2932122680,2932122680,node,pub,Semilla Negra,,-0.3893007,39.4704534
1153,n3055005760,3055005760,node,pub,The Market craft beer,,-0.3787014,39.4749985
1154,n3287269725,3287269725,node,pub,La Fábrica de Cerveza,,-0.3790514,39.4749163
1155,n3363256382,3363256382,node,pub,Saint Martin's Urban Irish,,-0.3759757,39.473047
1156,n3770664453,3770664453,node,pub,La Sureña,,-0.3763046,39.4683613
1157,n4097817620,4097817620,node,pub,Izakaya Koreo,,-0.3596099,39.4835705
1158,n4192333691,4192333691,node,pub,La Piula,,-0.3639572,39.4664141
1159,n4193756000,4193756000,node,pub,Central Bar (Mercado Central puestos 105-131),,-0.3790624,39.4731247
1160,n4324102495,4324102495,node,pub,PintxoTaberna,,-0.3620618,39.484122
1161,n4351424038,4351424038,node,pub,El Convento,,-0.3836194,39.4766936
1162,n4410475891,4410475891,node,pub,"Bar Rafa """"El Toto""""",,-0.32789,39.4837441
1163,n4410619289,4410619289,node,pub,Brasas y leña,,-0.3279987,39.4836866
1164,n4741177127,4741177127,node,pub, ,,-0.3840301,39.466177
1165,n4840567233,4840567233,node,pub,Oharas,,-0.3769756,39.4770593
1166,n4842065525,4842065525,node,pub, ,,-0.3997068,39.4918786
1167,n4893671225,4893671225,node,pub,Entre Tiempos,,-0.3887337,39.4694278
1168,n4893767921,4893767921,node,pub, ,,-0.3929863,39.4688774
1169,n4897349826,4897349826,node,pub,Nuevo Cuenca,,-0.3870077,39.4654743
1170,n4897372826,4897372826,node,pub,Chemaní,,-0.3857814,39.4663837
1171,n4948778223,4948778223,node,pub,Tagueria La Llorona,,-0.3694936,39.4619975
1172,n5046860628,5046860628,node,pub,Homenaje,,-0.3771667,39.4703844
1173,n5094712721,5094712721,node,pub,La Manera Coffee & Food & Cocktail,,-0.3757933,39.4710398
1174,n5299655924,5299655924,node,pub,Finnegans of Dublin,,-0.3750482,39.4744026
1175,n5405846048,5405846048,node,pub,La Roda,,-0.3717518,39.4887235
1176,n5476097445,5476097445,node,pub,El Tio Nelo,,-0.3279605,39.480863
1177,n5478317775,5478317775,node,pub,Naval,,-0.3324281,39.4670081
1178,n5483769097,5483769097,node,pub,Toni & Xin,,-0.3552629,39.4857725
1179,n5641454021,5641454021,node,pub,Cerveceria Cepeda,,-0.3518449,39.4681478
1180,n5641482924,5641482924,node,pub,Savana,,-0.3284954,39.4653585
1181,n5732458222,5732458222,node,pub,La Murta vins i tapes,,-0.3577543,39.4860296
1182,n5757375221,5757375221,node,pub,Terra Centre Social Bar,,-0.3606025,39.4850989
1183,n5872371605,5872371605,node,pub,La Bodega de Benimaclet,,-0.3592723,39.4870889
1184,n5924959571,5924959571,node,pub,Bar Terraza El Mirador,,-0.3559521,39.4599394
1185,n6024573890,6024573890,node,pub,Taberna Los Farrastas,,-0.4164792,39.4697484
1186,n6038981480,6038981480,node,pub,St. Patrick's Valencia,,-0.3664518,39.4682988
1187,n6256733530,6256733530,node,pub,Clandestí,,-0.3601319,39.4873358
1188,n6359423064,6359423064,node,pub,L'Alquímia,,-0.3610385,39.486841
1189,n6365165985,6365165985,node,pub,Bar Casa Morrut,,-0.3699023,39.4638581
1190,n6381058027,6381058027,node,pub,Magik Bar,,-0.3451804,39.4746602
1191,n6604006824,6604006824,node,pub, ,,-0.4095039,39.4659593
1192,n6604006825,6604006825,node,pub, ,,-0.4101653,39.4661034
1193,n6617346026,6617346026,node,pub,Bar Soñar,,-0.3511827,39.4677144
1194,n6639404785,6639404785,node,pub, ,,-0.3897221,39.4685052
1195,n6812975422,6812975422,node,pub,La Plaza Cervecería,,-0.3583464,39.4862447
1196,n6823364748,6823364748,node,pub,Bar Toledano,,-0.3674235,39.4631535
1197,n6844144153,6844144153,node,pub, ,,-0.3609066,39.4727833
1198,n6906214067,6906214067,node,pub, ,,-0.3831787,39.4597244
1199,n6932433596,6932433596,node,pub,Bar Els Xiquets,,-0.3590519,39.48521
1200,n6939245186,6939245186,node,pub,Bar Alejandro,,-0.3576513,39.48453
1201,n6939460592,6939460592,node,pub,Bar Cervecería Mestre,,-0.356978,39.4868936
1202,n6939569230,6939569230,node,pub,Cervecería El Tranvía,,-0.3584814,39.4838406
1203,n6940162468,6940162468,node,pub,Bar Isaac,,-0.3593535,39.4857715
1204,n6942576191,6942576191,node,pub, ,,-0.3595986,39.4852976
1205,n6945285136,6945285136,node,pub,Panoramix,,-0.3579521,39.4833701
1206,n6949715132,6949715132,node,pub,Bogar,,-0.3608864,39.4845483
1207,n6953635415,6953635415,node,pub,Bar Los Amigos,,-0.3607042,39.4877436
1208,n6958769531,6958769531,node,pub,Bar de los Montaditos Gratis,,-0.3599562,39.4888555
1209,n6958974637,6958974637,node,pub,Jaiskibel,,-0.3595085,39.490158
1210,n6959659148,6959659148,node,pub,Bar Venezuela,,-0.3617298,39.4806655
1211,n6959918429,6959918429,node,pub,Bar Alfàbrega,,-0.3574968,39.4880367
1212,n6960002643,6960002643,node,pub, ,,-0.3622286,39.4845896
1213,n6960734660,6960734660,node,pub,Bar Paco,,-0.3628284,39.4862824
1214,n6961597876,6961597876,node,pub,Focus,,-0.3637818,39.4850683
1215,n6986491810,6986491810,node,pub, ,,-0.3610192,39.4899529
1216,n6986498988,6986498988,node,pub,Bar Fernando,,-0.3600275,39.4898766
1217,n6986498989,6986498989,node,pub,Tasca Los Olmos,,-0.3599906,39.489929
1218,n6986544226,6986544226,node,pub,Ratpenat,,-0.3596338,39.4838463
1219,n7006953099,7006953099,node,pub,Nova Utopia,,-0.3879278,39.4623448
1220,n7010694045,7010694045,node,pub,Tres cañas,,-0.3871748,39.4486945
1221,n7010694048,7010694048,node,pub,Cervecería 2000,,-0.3864559,39.4484752
1222,n7013338724,7013338724,node,pub,Bar Alhambra,,-0.3897821,39.4480359
1223,n7025336880,7025336880,node,pub,Bar Cuenca,,-0.3916241,39.4508532
1224,n7029096313,7029096313,node,pub,Cervecería Forata,,-0.3924521,39.4504545
1225,n7045927189,7045927189,node,pub,La Terraza de Gaspar,,-0.3920789,39.4541526
1226,n7091839658,7091839658,node,pub,Moonwalk,,-0.3642766,39.485538
1227,n7195620341,7195620341,node,pub,Bar Canada,,-0.3674216,39.4634657
1228,n7195620342,7195620342,node,pub,Perla Negra,,-0.3702243,39.4644794
1229,n7635257452,7635257452,node,pub,Bar Cristobal,,-0.3440295,39.4442929
1230,n7886264597,7886264597,node,pub,Bar Volver a empezar,,-0.3769617,39.483897
1231,n31023737,31023737,node,restaurant,Les Roques, ,-0.3806733,39.4710138
1232,n31023742,31023742,node,restaurant,La Masía del Vino, ,-0.3812193,39.4708998
1233,n31023743,31023743,node,restaurant,Aladino, ,-0.3830845,39.470892
1234,n104667715,104667715,node,restaurant,Foster's Hollywood, ,-0.3632784,39.477108
1235,n106914618,106914618,node,restaurant,Casa Manolo, ,-0.3739882,39.4519266
1236,n106914626,106914626,node,restaurant,Casa Tere, ,-0.3732921,39.4508285
1237,n106914630,106914630,node,restaurant, , ,-0.3730823,39.4505895
1238,n106914640,106914640,node,restaurant,Saisua, ,-0.3723198,39.4517073
1239,n106914644,106914644,node,restaurant,Chino Nuevo Siglo, ,-0.372035,39.4513061
1240,n107931095,107931095,node,restaurant,Bar San Luís, ,-0.3678916,39.4483496
1241,n108538862,108538862,node,restaurant,Los Bestias, ,-0.3715924,39.4503085
1242,n109552702,109552702,node,restaurant,El Famós, ,-0.3379912,39.4849007
1243,n115533027,115533027,node,restaurant,Yashi Wok, ,-0.4016255,39.4955817
1244,n164123451,164123451,node,restaurant,DJango, ,-0.3812275,39.4742601
1245,n197384403,197384403,node,restaurant,Bipolar, ,-0.3818644,39.4737322
1246,n197384457,197384457,node,restaurant,Restaurante Aldaba, ,-0.3835167,39.4746657
1247,n197384467,197384467,node,restaurant,Canela Arroces, ,-0.3830933,39.4758321
1248,n203671779,203671779,node,restaurant,Dhaba, ,-0.3808255,39.4742592
1249,n316565938,316565938,node,restaurant,Las Cuevas, ,-0.375785,39.4777599
1250,n316744333,316744333,node,restaurant,Bar Pekin, ,-0.3555903,39.4775749
1251,n365519626,365519626,node,restaurant,Pegaso, ,-0.3837139,39.470194
1252,n530116236,530116236,node,restaurant,Restaurante Chino Mei Hua II, ,-0.3984648,39.4852451
1253,n571807668,571807668,node,restaurant,Velódromo, ,-0.4256116,39.5004598
1254,n571807669,571807669,node,restaurant,Las Palmeras, ,-0.4250539,39.5005153
1255,n571807670,571807670,node,restaurant,Mesón Ferial, ,-0.4260315,39.5019612
1256,n571807671,571807671,node,restaurant,Valenciarestaurante, ,-0.4263297,39.5020352
1257,n571807672,571807672,node,restaurant,Escorial, ,-0.4266168,39.5025265
1258,n571807674,571807674,node,restaurant,Los Pinos, ,-0.4251853,39.5023408
1259,n571807675,571807675,node,restaurant,Restaurante Casa Emilia, ,-0.4258175,39.5028695
1260,n571807676,571807676,node,restaurant,Duke, ,-0.4249277,39.5037304
1261,n603945094,603945094,node,restaurant,La Marcelina, ,-0.3234952,39.4635462
1262,n821053534,821053534,node,restaurant,Petit MontMartre, ,-0.3749513,39.4748689
1263,n825235830,825235830,node,restaurant,Bodeguilla del Gato, ,-0.3772467,39.4759235
1264,n825264578,825264578,node,restaurant, , ,-0.3580375,39.4729859
1265,n850179221,850179221,node,restaurant,San Augustin, ,-0.3802543,39.468156
1266,n850179243,850179243,node,restaurant,La Terrazza, ,-0.3776459,39.4714781
1267,n850179254,850179254,node,restaurant,Sagardi, ,-0.3761283,39.4733028
1268,n1189715935,1189715935,node,restaurant,La Luna, ,-0.3938171,39.4554213
1269,n1189717832,1189717832,node,restaurant,Ebro, ,-0.3944831,39.4546812
1270,n1236696525,1236696525,node,restaurant,Azahar, ,-0.3235039,39.4636463
1271,n1236696528,1236696528,node,restaurant,Casa Roberto, ,-0.3688996,39.4649003
1272,n1236696530,1236696530,node,restaurant,La Pepica, ,-0.3234726,39.4633974
1273,n1236696531,1236696531,node,restaurant,El Coso, ,-0.32351,39.4637145
1274,n1236696532,1236696532,node,restaurant,Restaurante Miramar, ,-0.323598,39.4642871
1275,n1236696533,1236696533,node,restaurant,Tres Cepas, ,-0.3235554,39.4639856
1276,n1236696536,1236696536,node,restaurant,L'Estimat, ,-0.3235343,39.4638677
1277,n1236696539,1236696539,node,restaurant,Sorolla, ,-0.3245234,39.4663046
1278,n1236696543,1236696543,node,restaurant,Tridente, ,-0.3234363,39.463194
1279,n1236696548,1236696548,node,restaurant,Las Carabelas, ,-0.3235828,39.4641847
1280,n1392616543,1392616543,node,restaurant,La Mandrágora, ,-0.3780204,39.4774825
1281,n1429139573,1429139573,node,restaurant,La Genuina, ,-0.3404649,39.4227706
1282,n1443922559,1443922559,node,restaurant,Bierwinkel, ,-0.3943088,39.4805806
1283,n1443922579,1443922579,node,restaurant,Comidas Campanar, ,-0.3944235,39.4805271
1284,n1443922627,1443922627,node,restaurant,Chino Feliz, ,-0.39189,39.4791988
1285,n1443922630,1443922630,node,restaurant,Restaurante Pío XII, ,-0.3929191,39.4806349
1286,n1443922645,1443922645,node,restaurant,Taberna Montero, ,-0.391964,39.4793027
1287,n1452023123,1452023123,node,restaurant,Hui No Cuine, ,-0.3940266,39.4786603
1288,n1452504841,1452504841,node,restaurant,Tokyo, ,-0.3917966,39.4790676
1289,n1452635861,1452635861,node,restaurant,Los Alpes, ,-0.3967025,39.4804704
1290,n1452779638,1452779638,node,restaurant,La Cuina de Boro, ,-0.3939098,39.481467
1291,n1452779640,1452779640,node,restaurant,Restaurante Estancia la Española, ,-0.3939515,39.4807121
1292,n1492247262,1492247262,node,restaurant,Bri De Safrà, ,-0.3758306,39.4746785
1293,n1563550242,1563550242,node,restaurant,Restaurante D'Antonella, ,-0.3971542,39.4778644
1294,n1563550272,1563550272,node,restaurant,Restaurante DiBocca, ,-0.4016925,39.4786511
1295,n1671709837,1671709837,node,restaurant,Pizza Express, ,-0.3431484,39.4709006
1296,n1673397070,1673397070,node,restaurant,"Prêt-à-Porter """"Comidas para llevar""""", ,-0.3817483,39.4752392
1297,n1708544986,1708544986,node,restaurant,Meson Rincon de Asturias, ,-0.3421098,39.4615198
1298,n1708719142,1708719142,node,restaurant,La Alqueria Arroces, ,-0.3443278,39.4617007
1299,n1708726629,1708726629,node,restaurant,Cerveceriarestaurante Islas Canarias, ,-0.3458647,39.463436
1300,n1708726638,1708726638,node,restaurant, , ,-0.3456669,39.4635665
1301,n1708786782,1708786782,node,restaurant,Comidas Caseras El Castillo de la Mota, ,-0.3472326,39.461475
1302,n1708833954,1708833954,node,restaurant,Spiaggia Ristorante Pizzeria, ,-0.346959,39.4612617
1303,n1708947062,1708947062,node,restaurant,Bar 130, ,-0.343762,39.4625188
1304,n1708960523,1708960523,node,restaurant,Donner Kebab, ,-0.3445474,39.4633692
1305,n1708960526,1708960526,node,restaurant,Super kebab, ,-0.3432865,39.4624713
1306,n1720445042,1720445042,node,restaurant,Bodega bar Flor, ,-0.3324479,39.4686655
1307,n1765404886,1765404886,node,restaurant,Bar Mojacar, ,-0.3752922,39.4887068
1308,n1783289814,1783289814,node,restaurant, , ,-0.3667524,39.455439
1309,n1783289817,1783289817,node,restaurant,Casa Jose - Bodega la Mancha, ,-0.3656538,39.4558978
1310,n1783289819,1783289819,node,restaurant, , ,-0.3647549,39.456241
1311,n1783289822,1783289822,node,restaurant, , ,-0.3638161,39.4568386
1312,n1783289825,1783289825,node,restaurant, , ,-0.3680658,39.4571201
1313,n1783289834,1783289834,node,restaurant, , ,-0.3681332,39.457631
1314,n1783289838,1783289838,node,restaurant,Aleimuna, ,-0.3685293,39.4588739
1315,n1783289872,1783289872,node,restaurant,Suleman Doner Kebab y Pizza, ,-0.368294,39.4603501
1316,n1783289876,1783289876,node,restaurant,Laifu, ,-0.3676955,39.4605178
1317,n1783289879,1783289879,node,restaurant,Colala Noodles & Sushi, ,-0.3675172,39.4606562
1318,n1876921969,1876921969,node,restaurant,Cruz Blanca, ,-0.3845408,39.4596389
1319,n1932226215,1932226215,node,restaurant,La Rollerie, ,-0.3759486,39.4682437
1320,n1978745451,1978745451,node,restaurant,Puerta Del Mar, ,-0.3751977,39.4710078
1321,n1978745461,1978745461,node,restaurant,Orio, ,-0.3764676,39.472511
1322,n2154987038,2154987038,node,restaurant,Restaurante La Trucha, ,-0.3381372,39.4614529
1323,n2199778231,2199778231,node,restaurant,Garnacha Tinta, ,-0.3724329,39.4709824
1324,n2199786968,2199786968,node,restaurant,Samsha, ,-0.3579451,39.4695162
1325,n2288358266,2288358266,node,restaurant,El Rús, ,-0.3748653,39.4615581
1326,n2288371265,2288371265,node,restaurant,El Bouet, ,-0.3771463,39.4637121
1327,n2288371275,2288371275,node,restaurant,Breeza, ,-0.3741061,39.4618863
1328,n2288371281,2288371281,node,restaurant,Cuinarte, ,-0.3752774,39.4613771
1329,n2296555340,2296555340,node,restaurant,Restaurante el Viñedo, ,-0.3472549,39.4765287
1330,n2336817226,2336817226,node,restaurant,La última y nos vamos, ,-0.4048955,39.4546357
1331,n2475527919,2475527919,node,restaurant,Cervecería Suprem, ,-0.3790578,39.4677586
1332,n2475527920,2475527920,node,restaurant,Charlotte, ,-0.3812678,39.4685316
1333,n2475527934,2475527934,node,restaurant,PadThaiWok, ,-0.3777919,39.4674179
1334,n2475527936,2475527936,node,restaurant,La tagliatella, ,-0.3787044,39.4677772
1335,n2506329512,2506329512,node,restaurant,Helados Amorino, ,-0.3750095,39.4676296
1336,n2506329553,2506329553,node,restaurant,VIPS, ,-0.3741734,39.4658231
1337,n2506451018,2506451018,node,restaurant,Café Templo, ,-0.3767321,39.4685955
1338,n2506451034,2506451034,node,restaurant,Gustore, ,-0.3755924,39.4688687
1339,n2506470123,2506470123,node,restaurant,Azúcar y Sal, ,-0.3686386,39.4716558
1340,n2506470126,2506470126,node,restaurant,Fuji, ,-0.3676268,39.4724845
1341,n2506490477,2506490477,node,restaurant,Bodega El Labrador, ,-0.3487834,39.4710629
1342,n2507404245,2507404245,node,restaurant,Döner Kebab Sofia, ,-0.3485182,39.4736535
1343,n2507729772,2507729772,node,restaurant,Bar Vila, ,-0.3484557,39.472818
1344,n2507729775,2507729775,node,restaurant,Heladería El Panete, ,-0.3489855,39.4718064
1345,n2507735996,2507735996,node,restaurant,Döner Kebab Amigo, ,-0.3495882,39.4702669
1346,n2508172922,2508172922,node,restaurant,CupCake, ,-0.3746667,39.4670966
1347,n2508211096,2508211096,node,restaurant,Cafetería Bahía, ,-0.3726522,39.4684817
1348,n2508406552,2508406552,node,restaurant,Chi Lin, ,-0.3469735,39.4731946
1349,n2508406609,2508406609,node,restaurant,La lobera de xiqui, ,-0.3463461,39.4730295
1350,n2508922273,2508922273,node,restaurant,Bar El Rincón, ,-0.3439569,39.4733996
1351,n2508922274,2508922274,node,restaurant,Sayam 87, ,-0.347137,39.474437
1352,n2508922275,2508922275,node,restaurant,Bar La Jungla, ,-0.3464962,39.4742298
1353,n2508922276,2508922276,node,restaurant,Bar ideal, ,-0.3427765,39.4719896
1354,n2508922277,2508922277,node,restaurant,Bodega La Ibérica, ,-0.3430314,39.4730578
1355,n2508922283,2508922283,node,restaurant,Comic Bar, ,-0.3442389,39.4739133
1356,n2508922284,2508922284,node,restaurant,Divina Comedia, ,-0.3441326,39.4741158
1357,n2508922288,2508922288,node,restaurant,Helados Prieto, ,-0.3431865,39.4720185
1358,n2508922310,2508922310,node,restaurant,Pizzeria Doner Kebab Kilim, ,-0.3445119,39.4735655
1359,n2508922311,2508922311,node,restaurant, , ,-0.3435161,39.4721892
1360,n2508922312,2508922312,node,restaurant,Restaurante Libanés, ,-0.3464315,39.4742145
1361,n2508922320,2508922320,node,restaurant,Yong Le, ,-0.3435915,39.4732237
1362,n2508922349,2508922349,node,restaurant,100 Montaditos,100 montaditos,-0.3472264,39.4744631
1363,n2665162706,2665162706,node,restaurant,Bodega La Peseta, ,-0.3343801,39.4615907
1364,n2665162707,2665162707,node,restaurant,La Paca, ,-0.33169,39.464243
1365,n2665162709,2665162709,node,restaurant,Tasca Vegetariana Nehuen, ,-0.3343963,39.4614781
1366,n2665685116,2665685116,node,restaurant,The Nature, ,-0.3829273,39.4685563
1367,n2665701264,2665701264,node,restaurant,Loving Hut, ,-0.3654788,39.4669791
1368,n2665711876,2665711876,node,restaurant,Copenhagen, ,-0.373582,39.4607625
1369,n2665722353,2665722353,node,restaurant,Malmö, ,-0.3746047,39.4605726
1370,n2665755519,2665755519,node,restaurant,Biorestaurant Tarta de Zanahoria, ,-0.3708966,39.4640194
1371,n2665785217,2665785217,node,restaurant,Ana Eva, ,-0.3854877,39.4768487
1372,n2665785218,2665785218,node,restaurant,La Fusteria.RSF, ,-0.3745041,39.4629662
1373,n2665794475,2665794475,node,restaurant,La Tavernaire, ,-0.3739747,39.463442
1374,n2665809095,2665809095,node,restaurant,La Lluna, ,-0.3819732,39.4782837
1375,n2665816247,2665816247,node,restaurant,Les Maduixes, ,-0.349821,39.4734593
1376,n2665822230,2665822230,node,restaurant,Kimpira, ,-0.3776139,39.4690794
1377,n2665827512,2665827512,node,restaurant,MalaMia, ,-0.3723166,39.4602013
1378,n2834846327,2834846327,node,restaurant,Che Boludo, ,-0.3601807,39.4678644
1379,n2883806811,2883806811,node,restaurant,Los Cuatro Arcos, ,-0.3980575,39.4615609
1380,n2883813306,2883813306,node,restaurant,Manolo, ,-0.33768,39.45984
1381,n2883823405,2883823405,node,restaurant,El Rincon De La Tapa, ,-0.34476,39.47267
1382,n2883823406,2883823406,node,restaurant,Sancho, ,-0.34612,39.47508
1383,n2883823407,2883823407,node,restaurant,Blanqueries, ,-0.377591,39.4800813
1384,n2883829203,2883829203,node,restaurant,Mesón de Escobar, ,-0.3559286,39.4687416
1385,n2883829702,2883829702,node,restaurant,Llobradur, ,-0.36346,39.43012
1386,n2883831202,2883831202,node,restaurant,La Casa del Tapeo, ,-0.3874642,39.4612291
1387,n2883831802,2883831802,node,restaurant,Pepe, ,-0.37952,39.45528
1388,n2883832902,2883832902,node,restaurant,Las Espigas, ,-0.33768,39.46284
1389,n2883835103,2883835103,node,restaurant,Ca Sierra, ,-0.34636,39.47385
1390,n2883835302,2883835302,node,restaurant,La Broma, ,-0.36304,39.45859
1391,n2883835801,2883835801,node,restaurant,La Pampa, ,-0.3254882,39.4669979
1392,n2883836401,2883836401,node,restaurant,Velarte, ,-0.3637464,39.4617987
1393,n2883836403,2883836403,node,restaurant,Restaurante Serranos, ,-0.3767992,39.4795172
1394,n2883836601,2883836601,node,restaurant,Asador Jeromin, ,-0.384658,39.4649855
1395,n2883836602,2883836602,node,restaurant,Mesón El Rebeco, ,-0.3526901,39.4771625
1396,n2883836901,2883836901,node,restaurant,La Andaluza, ,-0.3930023,39.464984
1397,n2883837801,2883837801,node,restaurant,El Campeador, ,-0.4019813,39.4688456
1398,n2883838101,2883838101,node,restaurant,Villaplana, ,-0.3874797,39.4685971
1399,n2883838102,2883838102,node,restaurant,Aragon 58, ,-0.3561972,39.4740403
1400,n2883838105,2883838105,node,restaurant,L'Aldea, ,-0.38876,39.4925989
1401,n2883841901,2883841901,node,restaurant,El Nuevo Virrey, ,-0.3530011,39.4749946
1402,n2883842401,2883842401,node,restaurant,Mestalla, ,-0.361852,39.4753949
1403,n2883844501,2883844501,node,restaurant, , ,-0.3583756,39.4834626
1404,n2883844701,2883844701,node,restaurant,Mesón Canela, ,-0.3921065,39.4872038
1405,n2883846001,2883846001,node,restaurant,Mesón Castilla, ,-0.4138532,39.4699129
1406,n2932135028,2932135028,node,restaurant,Casa Nuria, ,-0.3882735,39.4729346
1407,n3013881991,3013881991,node,restaurant,Entrepà, ,-0.3884419,39.4638212
1408,n3056413654,3056413654,node,restaurant,Restaurante Casa Vonica, ,-0.3446311,39.4652196
1409,n3056413655,3056413655,node,restaurant,La Utielana, ,-0.3751753,39.4721382
1410,n3078761283,3078761283,node,restaurant,100 Montaditos, ,-0.4003002,39.492739
1411,n3081512754,3081512754,node,restaurant, , ,-0.3407191,39.4790465
1412,n3156558926,3156558926,node,restaurant,Llevant, ,-0.3256766,39.4843984
1413,n3164555262,3164555262,node,restaurant,Ligazón, ,-0.3830424,39.474413
1414,n3217343763,3217343763,node,restaurant,Express, ,-0.3809173,39.4777024
1415,n3245717709,3245717709,node,restaurant,Casa Clemencia, ,-0.3581425,39.4805848
1416,n3301476345,3301476345,node,restaurant,Taberna Las Meninas, ,-0.3755059,39.4715936
1417,n3301476346,3301476346,node,restaurant,Geppetto, ,-0.3752627,39.4715898
1418,n3301476347,3301476347,node,restaurant,Nederland, ,-0.3751717,39.4715059
1419,n3301476348,3301476348,node,restaurant,Ñam, ,-0.3750512,39.4722173
